"91082",\N,\N,\N,"(约)刘某房产抵押-啤酒销售代理1-1-3","100000",\N," 借款人自己从事医疗器械销售贸易3年多；与重庆各大三甲医院保持密切的合作关系。年收入在70万以上。借款人现用渝中区朝天门一处江景房产做抵押，建筑面积114平米，市场评估价值75万元以上，现借款55万元。借款用于缴纳代理喜力啤酒销售区域保证金，主要供货给三家大型欢乐迪KTV，收入稳定，利润高；本借款项目还款来源稳定，风险低。","85天","21",\N,"(约)刘某房产抵押-啤酒销售代理1-1-","重庆登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.55",\N
"91083",\N,\N,\N,"（约）刘某房产抵押-啤酒销售代理1-1-2","100000",\N," 借款人自己从事医疗器械销售贸易3年多；与重庆各大三甲医院保持密切的合作关系。年收入在70万以上。借款人现用渝中区朝天门一处江景房产做抵押，建筑面积114平米，市场评估价值75万元以上，现借款55万元。借款用于缴纳代理喜力啤酒销售区域保证金，主要供货给三家大型欢乐迪KTV，收入稳定，利润高；本借款项目还款来源稳定，风险低。","85天","21",\N,"（约）刘某房产抵押-啤酒销售代理1-1-","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.55",\N
"91084",\N,\N,\N,"刘某房产抵押-啤酒销售代理1-1-1","100000",\N," 借款人自己从事医疗器械销售贸易3年多；与重庆各大三甲医院保持密切的合作关系。年收入在70万以上。借款人现用渝中区朝天门一处江景房产做抵押，建筑面积114平米，市场评估价值75万元以上，现借款55万元。借款用于缴纳代理喜力啤酒销售区域保证金，主要供货给三家大型欢乐迪KTV，收入稳定，利润高；本借款项目还款来源稳定，风险低。","86天","21",\N,"刘某房产抵押-啤酒销售代理1-1-1","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.95",\N
"91085",\N,\N,\N,"郑某公司房产抵押-项目周转1-1-6","100000",\N," 借款人自己经营房地产开发20余年，于2012年成立重庆XX置业有限公司，是福建荧鸿投资集团有限公司的全资子公司。现开发江津一处项目，土地使用面积16726平米。位于江津鼎山公园入口处，处于江津繁华地段；该项目主体结构全部完工，以销售150套房剩下86套未销售。五证全齐；项目预计总盈利率在3倍左右，运营周期为2-3年。借款人用房产做抵押，5折抵押率，项目评估价4000元/㎡，抵押折扣为2000元/㎡。平台66认真仔细分析了本项目的安全性和风险点，如果借款人逾期或者故意不还款，平台66将会直接处置抵押物，以当","55天","18",\N,"郑某公司房产抵押-项目周转1-1-6","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.4",\N
"91086",\N,\N,\N,"（约）郑某公司房产抵押-项目周转1-1-5","100000",\N," 借款人自己经营房地产开发20余年，于2012年成立重庆XX置业有限公司，是福建荧鸿投资集团有限公司的全资子公司。现开发江津一处项目，土地使用面积16726平米。位于江津鼎山公园入口处，处于江津繁华地段；该项目主体结构全部完工，以销售150套房剩下86套未销售。五证全齐；项目预计总盈利率在3倍左右，运营周期为2-3年。借款人用房产做抵押，5折抵押率，项目评估价4000元/㎡，抵押折扣为2000元/㎡。平台66认真仔细分析了本项目的安全性和风险点，如果借款人逾期或者故意不还款，平台66将会直接处置抵押物，以当","54天","18",\N,"（约）郑某公司房产抵押-项目周转1-1-","重庆登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.6",\N
"91087",\N,\N,\N,"郑某公司房产抵押-项目周转1-1-4","100000",\N," 借款人自己经营房地产开发20余年，于2012年成立重庆XX置业有限公司，是福建荧鸿投资集团有限公司的全资子公司。现开发江津一处项目，土地使用面积16726平米。位于江津鼎山公园入口处，处于江津繁华地段；该项目主体结构全部完工，以销售150套房剩下86套未销售。五证全齐；项目预计总盈利率在3倍左右，运营周期为2-3年。借款人用房产做抵押，5折抵押率，项目评估价4000元/㎡，抵押折扣为2000元/㎡。平台66认真仔细分析了本项目的安全性和风险点，如果借款人逾期或者故意不还款，平台66将会直接处置抵押物，以当","54天","18",\N,"郑某公司房产抵押-项目周转1-1-4","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.4",\N
"91088",\N,\N,\N,"郑某公司房产抵押-项目周转1-1-3","100000",\N," 借款人自己经营房地产开发20余年，于2012年成立重庆XX置业有限公司，是福建荧鸿投资集团有限公司的全资子公司。现开发江津一处项目，土地使用面积16726平米。位于江津鼎山公园入口处，处于江津繁华地段；该项目主体结构全部完工，以销售150套房剩下86套未销售。五证全齐；项目预计总盈利率在3倍左右，运营周期为2-3年。借款人用房产做抵押，5折抵押率，项目评估价4000元/㎡，抵押折扣为2000元/㎡。平台66认真仔细分析了本项目的安全性和风险点，如果借款人逾期或者故意不还款，平台66将会直接处置抵押物，以当","54天","18",\N,"郑某公司房产抵押-项目周转1-1-3","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.4",\N
"91089",\N,\N,\N,"郑某公司房产抵押-项目周转1-1-2","200000",\N," 借款人自己经营房地产开发20余年，于2012年成立重庆XX置业有限公司，是福建荧鸿投资集团有限公司的全资子公司。现开发江津一处项目，土地使用面积16726平米。位于江津鼎山公园入口处，处于江津繁华地段；该项目主体结构全部完工，以销售150套房剩下86套未销售。五证全齐；项目预计总盈利率在3倍左右，运营周期为2-3年。借款人用房产做抵押，5折抵押率，项目评估价4000元/㎡，抵押折扣为2000元/㎡。平台66认真仔细分析了本项目的安全性和风险点，如果借款人逾期或者故意不还款，平台66将会直接处置抵押物，以当","54天","18",\N,"郑某公司房产抵押-项目周转1-1-2","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.4",\N
"91090",\N,\N,\N,"郑某公司房产抵押-项目周转1-1-1","100000",\N," 借款人自己经营房地产开发20余年，于2012年成立重庆某某置业有限公司，是福建荧鸿投资集团有限公司的全资子公司。现开发江津一处项目，土地使用面积16726平米。位于江津鼎山公园入口处，处于江津繁华地段；该项目主体结构全部完工，以销售150套房剩下86套未销售。五证全齐；项目预计总盈利率在3倍左右，运营周期为2-3年。借款人用房产做抵押，5折抵押率，项目评估价4000元/㎡，抵押折扣为2000元/㎡。平台66认真仔细分析了本项目的安全性和风险点，如果借款人逾期或者故意不还款，平台66将会直接处置抵押物，以当","54天","18",\N,"郑某公司房产抵押-项目周转1-1-1","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.4",\N
"91091",\N,\N,\N,"蒋某房产抵押-公司扩建1-1-1","200000",\N," 借款人自己经营公司6年，年收入在50万元左右；有车有房，借款人用位于九龙坡区房子做抵押，建筑面积48.57平米。房屋估值在35万左右。借款人借款20万元，借款用于九龙坡区公司扩建：收入稳定，本借款项目还款来源稳定，风险低。借款人申请借款6个月，现已借款3个月，后面3个月根据借款人的实际需求：若还需借款将每月借款一次；若借款人不需借款，此借款项目将停止。","24天","18",\N,"蒋某房产抵押-公司扩建1-1-1","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.6",\N
"91092",\N,\N,\N,"（约）王某房产抵押-汽车美容1-1-2","180000",\N," 借款人自己从事房产销售5年,还有一个渣车，年收入40万以上，借款人用自己重庆江北区一处房产做抵押，建筑面积56.21平米，市场估值50万左右。借款28万用于自己在重庆茶园新一家汽车美容店，收入稳定，本借款项目还款来源稳定，风险低。","85天","21",\N,"（约）王某房产抵押-汽车美容1-1-2","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.55",\N
"91093",\N,\N,\N,"生态农业项目2-1-9","60000",\N," 借款人投资生态农业，公司注册资本1180万，实收1180万。与南川区政府共同开发生态农业项目，12年与南川区生态农业园区管委会签定了投资协议书，获得南川区发改委同意建设生态农业项目。现已经租用农村土地2000于亩，建成水库一座，道路设施已经完善。本项目前景乐观，又获得政府大力支持，项目进展顺利，已经完成了大量基础工作。借款人用5691.74㎡的厂房及4639.92㎡的土地作为抵押，向农业银行申请1500万的借款以用于生态农业开发，并得到政府的利息补贴。借款人还需要200万作为经营周转。本项目安全性很高，风","178天","21",\N,"生态农业项目2-1-9","重庆登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"4.5",\N
"91094",\N,\N,\N,"奔驰质押-茶楼扩建1-1-1","170000",\N," 借款人自己经营颜料批发15年经营茶楼5年，年收入在45万元左右；有车有房，车子在2014年8月购买，总价为42万，现借款人用自己的车辆做质押,汽车质押在平台66。借款用于璧山城区茶楼扩建：收入稳定，本借款项目还款来源稳定，风险低。借款人申请借款6个月，现已借款3个月，后面3个月根据借款人的实际需求：若还需借款将每月借款一次；若借款人不需借款，此借款项目将停止。","24天","18",\N,"奔驰质押-茶楼扩建1-1-1","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.6",\N
"91095",\N,\N,\N,"（约）生态农业项目2-1-8","100000",\N," 借款人投资生态农业，公司注册资本1180万，实收1180万。与南川区政府共同开发生态农业项目，12年与南川区生态农业园区管委会签定了投资协议书，获得南川区发改委同意建设生态农业项目。现已经租用农村土地2000于亩，建成水库一座，道路设施已经完善。本项目前景乐观，又获得政府大力支持，项目进展顺利，已经完成了大量基础工作。借款人用5691.74㎡的厂房及4639.92㎡的土地作为抵押，向农业银行申请1500万的借款以用于生态农业开发，并得到政府的利息补贴。借款人还需要200万作为经营周转。本项目安全性很高，风","177天","21",\N,"（约）生态农业项目2-1-8","重庆登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"5.7",\N
"91096",\N,\N,\N,"蔡某房屋抵押-借款开餐饮店1-1-3","50000",\N," 借款人加盟雷迪波尔男装销售，每月毛收入20万左右，借款人用自己重庆万盛区一处房产做抵押，建筑面积94.14平米，市场估值50万左右。借款25万用于自己新开餐饮店，收入稳定，本借款项目还款来源稳定，风险低。","178天","21",\N,"蔡某房屋抵押-借款开餐饮店1-1-3","重庆登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"4.5",\N
"91097",\N,\N,\N,"生态农业项目2-1-7","100000",\N," 借款人投资生态农业，公司注册资本1180万，实收1180万。与南川区政府共同开发生态农业项目，12年与南川区生态农业园区管委会签定了投资协议书，获得南川区发改委同意建设生态农业项目。现已经租用农村土地2000于亩，建成水库一座，道路设施已经完善。本项目前景乐观，又获得政府大力支持，项目进展顺利，已经完成了大量基础工作。借款人用5691.74㎡的厂房及4639.92㎡的土地作为抵押，向农业银行申请1500万的借款以用于生态农业开发，并得到政府的利息补贴。借款人还需要200万作为经营周转。本项目安全性很高，风","178天","21",\N,"生态农业项目2-1-7","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"4.5",\N
"91098",\N,\N,\N,"王某房产抵押-汽车美容1-1-1","100000",\N," 借款人自己从事房产销售5年,还有一个渣车，年收入40万以上，借款人用自己重庆江北区一处房产做抵押，建筑面积56.21平米，市场估值50万左右。借款28万用于自己在重庆茶园新一家汽车美容店，收入稳定，本借款项目还款来源稳定，风险低。","86天","21",\N,"王某房产抵押-汽车美容1-1-1","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.95",\N
"91099",\N,\N,\N,"生态农业项目2-1-6","100000",\N," 借款人投资生态农业，公司注册资本1180万，实收1180万。与南川区政府共同开发生态农业项目，12年与南川区生态农业园区管委会签定了投资协议书，获得南川区发改委同意建设生态农业项目。现已经租用农村土地2000于亩，建成水库一座，道路设施已经完善。本项目前景乐观，又获得政府大力支持，项目进展顺利，已经完成了大量基础工作。借款人用5691.74㎡的厂房及4639.92㎡的土地作为抵押，向农业银行申请1500万的借款以用于生态农业开发，并得到政府的利息补贴。借款人还需要200万作为经营周转。本项目安全性很高，风","178天","21",\N,"生态农业项目2-1-6","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"4.5",\N
"91100",\N,\N,\N,"生态农业项目1-1-10","100000",\N," 借款人投资生态农业，公司注册资本1180万，实收1180万。与南川区政府共同开发生态农业项目，12年与南川区生态农业园区管委会签定了投资协议书，获得南川区发改委同意建设生态农业项目。现已经租用农村土地2000于亩，建成水库一座，道路设施已经完善。本项目前景乐观，又获得政府大力支持，项目进展顺利，已经完成了大量基础工作。借款人用5691.74㎡的厂房及4639.92㎡的土地作为抵押，向农业银行申请1500万的借款以用于生态农业开发，并得到政府的利息补贴。借款人还需要200万作为经营周转。本项目安全性很高，风","86天","21",\N,"生态农业项目1-1-10","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.95",\N
"91101",\N,\N,\N,"（约）蔡某房屋抵押-借款开餐饮店1-1-2","100000",\N," 借款人加盟雷迪波尔男装销售，每月毛收入20万左右，借款人用自己重庆万盛区一处房产做抵押，建筑面积94.14平米，市场估值50万左右。借款25万用于自己新开餐饮店，收入稳定，本借款项目还款来源稳定，风险低。","177天","21",\N,"（约）蔡某房屋抵押-借款开餐饮店1-1-","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"5.7",\N
"91102",\N,\N,\N,"蔡某房屋抵押-借款开餐饮店1-1-1","100000",\N," 借款人加盟雷迪波尔男装销售，每月毛收入20万左右，借款人用自己重庆万盛区一处房产做抵押，建筑面积94.14平米，市场估值50万左右。借款25万用于自己新开餐饮店，收入稳定，本借款项目还款来源稳定，风险低。","178天","21",\N,"蔡某房屋抵押-借款开餐饮店1-1-1","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"4.5",\N
"91103",\N,\N,\N,"生态农业项目2-1-5","100000",\N," 借款人投资生态农业，公司注册资本1180万，实收1180万。与南川区政府共同开发生态农业项目，12年与南川区生态农业园区管委会签定了投资协议书，获得南川区发改委同意建设生态农业项目。现已经租用农村土地2000于亩，建成水库一座，道路设施已经完善。本项目前景乐观，又获得政府大力支持，项目进展顺利，已经完成了大量基础工作。借款人用5691.74㎡的厂房及4639.92㎡的土地作为抵押，向农业银行申请1500万的借款以用于生态农业开发，并得到政府的利息补贴。借款人还需要200万作为经营周转。本项目安全性很高，风","178天","21",\N,"生态农业项目2-1-5","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"4.5",\N
"91104",\N,\N,\N,"（约）生态农业项目2-1-4","120000",\N," 借款人投资生态农业，公司注册资本1180万，实收1180万。与南川区政府共同开发生态农业项目，12年与南川区生态农业园区管委会签定了投资协议书，获得南川区发改委同意建设生态农业项目。现已经租用农村土地2000于亩，建成水库一座，道路设施已经完善。本项目前景乐观，又获得政府大力支持，项目进展顺利，已经完成了大量基础工作。借款人用5691.74㎡的厂房及4639.92㎡的土地作为抵押，向农业银行申请1500万的借款以用于生态农业开发，并得到政府的利息补贴。借款人还需要200万作为经营周转。本项目安全性很高，风","177天","21",\N,"（约）生态农业项目2-1-4","重庆市登科信用有限公司担保公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"5.7",\N
"91105",\N,\N,\N,"（约）生态农业项目1-1-9","130000",\N," 借款人投资生态农业，公司注册资本1180万，实收1180万。与南川区政府共同开发生态农业项目，12年与南川区生态农业园区管委会签定了投资协议书，获得南川区发改委同意建设生态农业项目。现已经租用农村土地2000于亩，建成水库一座，道路设施已经完善。本项目前景乐观，又获得政府大力支持，项目进展顺利，已经完成了大量基础工作。借款人用5691.74㎡的厂房及4639.92㎡的土地作为抵押，向农业银行申请1500万的借款以用于生态农业开发，并得到政府的利息补贴。借款人还需要200万作为经营周转。本项目安全性很高，风","85天","21",\N,"（约）生态农业项目1-1-9","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.55",\N
"91106",\N,\N,\N,"郭某车辆质押-经营周转1-1-1","2.50000",\N," 借款人自己在石桥铺开一家手机通讯店；每月毛收入在2万左右，借款人现用全款荣威牌小轿车做质押，市场评估价值4.5万左右。借款2.5万元用于公司进货，收入稳定，本借款项目还款来源稳定，风险低。","54天","18",\N,"郭某车辆质押-经营周转1-1-1","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.4",\N
"91107",\N,\N,\N,"（约）生态农业项目1-1-8","120000",\N," 借款人投资生态农业，公司注册资本1180万，实收1180万。与南川区政府共同开发生态农业项目，12年与南川区生态农业园区管委会签定了投资协议书，获得南川区发改委同意建设生态农业项目。现已经租用农村土地2000于亩，建成水库一座，道路设施已经完善。本项目前景乐观，又获得政府大力支持，项目进展顺利，已经完成了大量基础工作。借款人用5691.74㎡的厂房及4639.92㎡的土地作为抵押，向农业银行申请1500万的借款以用于生态农业开发，并得到政府的利息补贴。借款人还需要200万作为经营周转。本项目安全性很高，风","85天","21",\N,"（约）生态农业项目1-1-8","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.55",\N
"91108",\N,\N,\N,"生态农业项目2-1-3","100000",\N," 借款人投资生态农业，公司注册资本1180万，实收1180万。与南川区政府共同开发生态农业项目，12年与南川区生态农业园区管委会签定了投资协议书，获得南川区发改委同意建设生态农业项目。现已经租用农村土地2000于亩，建成水库一座，道路设施已经完善。本项目前景乐观，又获得政府大力支持，项目进展顺利，已经完成了大量基础工作。借款人用5691.74㎡的厂房及4639.92㎡的土地作为抵押，向农业银行申请1500万的借款以用于生态农业开发，并得到政府的利息补贴。借款人还需要200万作为经营周转。本项目安全性很高，风","180天","21",\N,"生态农业项目2-1-3","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"4.5",\N
"91109",\N,\N,\N,"生态农业项目2-1-2","100000",\N," 借款人投资生态农业，公司注册资本1180万，实收1180万。与南川区政府共同开发生态农业项目，12年与南川区生态农业园区管委会签定了投资协议书，获得南川区发改委同意建设生态农业项目。现已经租用农村土地2000于亩，建成水库一座，道路设施已经完善。本项目前景乐观，又获得政府大力支持，项目进展顺利，已经完成了大量基础工作。借款人用5691.74㎡的厂房及4639.92㎡的土地作为抵押，向农业银行申请1500万的借款以用于生态农业开发，并得到政府的利息补贴。借款人还需要200万作为经营周转。本项目安全性很高，风","178天","21",\N,"生态农业项目2-1-2","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"4.5",\N
"91110",\N,\N,\N,"生态农业项目1-1-7","100000",\N," 借款人投资生态农业，公司注册资本1180万，实收1180万。与南川区政府共同开发生态农业项目，12年与南川区生态农业园区管委会签定了投资协议书，获得南川区发改委同意建设生态农业项目。现已经租用农村土地2000于亩，建成水库一座，道路设施已经完善。本项目前景乐观，又获得政府大力支持，项目进展顺利，已经完成了大量基础工作。借款人用5691.74㎡的厂房及4639.92㎡的土地作为抵押，向农业银行申请1500万的借款以用于生态农业开发，并得到政府的利息补贴。借款人还需要200万作为经营周转。本项目安全性很高，风","89天","21",\N,"生态农业项目1-1-7","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.95",\N
"91111",\N,\N,\N,"生态农业项目1-1-6","100000",\N," 借款人投资生态农业，公司注册资本1180万，实收1180万。与南川区政府共同开发生态农业项目，12年与南川区生态农业园区管委会签定了投资协议书，获得南川区发改委同意建设生态农业项目。现已经租用农村土地2000于亩，建成水库一座，道路设施已经完善。本项目前景乐观，又获得政府大力支持，项目进展顺利，已经完成了大量基础工作。借款人用5691.74㎡的厂房及4639.92㎡的土地作为抵押，向农业银行申请1500万的借款以用于生态农业开发，并得到政府的利息补贴。借款人还需要200万作为经营周转。本项目安全性很高，风","88天","21",\N,"生态农业项目1-1-6","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.95",\N
"91112",\N,\N,\N,"（约）生态农业项目1-1-5","120000",\N," 借款人投资生态农业，公司注册资本1180万，实收1180万。与南川区政府共同开发生态农业项目，12年与南川区生态农业园区管委会签定了投资协议书，获得南川区发改委同意建设生态农业项目。现已经租用农村土地2000于亩，建成水库一座，道路设施已经完善。本项目前景乐观，又获得政府大力支持，项目进展顺利，已经完成了大量基础工作。借款人用5691.74㎡的厂房及4639.92㎡的土地作为抵押，向农业银行申请1500万的借款以用于生态农业开发，并得到政府的利息补贴。借款人还需要200万作为经营周转。本项目安全性很高，风","85天","21",\N,"（约）生态农业项目1-1-5","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.55",\N
"91113",\N,\N,\N,"生态农业项目1-1-4","100000",\N," 借款人投资生态农业，公司注册资本1180万，实收1180万。与南川区政府共同开发生态农业项目，12年与南川区生态农业园区管委会签定了投资协议书，获得南川区发改委同意建设生态农业项目。现已经租用农村土地2000于亩，建成水库一座，道路设施已经完善。本项目前景乐观，又获得政府大力支持，项目进展顺利，已经完成了大量基础工作。借款人用5691.74㎡的厂房及4639.92㎡的土地作为抵押，向农业银行申请1500万的借款以用于生态农业开发，并得到政府的利息补贴。借款人还需要200万作为经营周转。本项目安全性很高，风","86天","21",\N,"生态农业项目1-1-4","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.95",\N
"91114",\N,\N,\N,"生态农业项目1-1-3","100000",\N," 借款人投资生态农业，公司注册资本1180万，实收1180万。与南川区政府共同开发生态农业项目，12年与南川区生态农业园区管委会签定了投资协议书，获得南川区发改委同意建设生态农业项目。现已经租用农村土地2000于亩，建成水库一座，道路设施已经完善。本项目前景乐观，又获得政府大力支持，项目进展顺利，已经完成了大量基础工作。借款人用5691.74㎡的厂房及4639.92㎡的土地作为抵押，向农业银行申请1500万的借款以用于生态农业开发，并得到政府的利息补贴。借款人还需要200万作为经营周转。本项目安全性很高，风","85天","21",\N,"生态农业项目1-1-3","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.95",\N
"91115",\N,\N,\N,"生态农业项目2-1-1","100000",\N," 借款人投资生态农业，公司注册资本1180万，实收1180万。与南川区政府共同开发生态农业项目，12年与南川区生态农业园区管委会签定了投资协议书，获得南川区发改委同意建设生态农业项目。现已经租用农村土地2000于亩，建成水库一座，道路设施已经完善。本项目前景乐观，又获得政府大力支持，项目进展顺利，已经完成了大量基础工作。借款人用5691.74㎡的厂房及4639.92㎡的土地作为抵押，向农业银行申请1500万的借款以用于生态农业开发，并得到政府的利息补贴。借款人还需要200万作为经营周转。本项目安全性很高，风","177天","21",\N,"生态农业项目2-1-1","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"4.5",\N
"91116",\N,\N,\N,"（约）生态农业项目1-1-2","100000",\N," 借款人投资生态农业，公司注册资本1180万，实收1180万。与南川区政府共同开发生态农业项目，12年与南川区生态农业园区管委会签定了投资协议书，获得南川区发改委同意建设生态农业项目。现已经租用农村土地2000于亩，建成水库一座，道路设施已经完善。本项目前景乐观，又获得政府大力支持，项目进展顺利，已经完成了大量基础工作。借款人用5691.74㎡的厂房及4639.92㎡的土地作为抵押，向农业银行申请1500万的借款以用于生态农业开发，并得到政府的利息补贴。借款人还需要200万作为经营周转。本项目安全性很高，风","177天","21",\N,"（约）生态农业项目1-1-2","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"5.7",\N
"91117",\N,\N,\N,"生态农业项目1-1-1","200000",\N," 借款人投资生态农业，公司注册资本1180万，实收1180万。与南川区政府共同开发生态农业项目，12年与南川区生态农业园区管委会签定了投资协议书，获得南川区发改委同意建设生态农业项目。现已经租用农村土地2000于亩，建成水库一座，道路设施已经完善。本项目前景乐观，又获得政府大力支持，项目进展顺利，已经完成了大量基础工作。借款人用5691.74㎡的厂房及4639.92㎡的土地作为抵押，向农业银行申请1500万的借款以用于生态农业开发，并得到政府的利息补贴。借款人还需要200万作为经营周转。本项目安全性很高，风","85天","21",\N,"生态农业项目1-1-1","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.95",\N
"91118",\N,\N,\N,"（约）李某房产抵押-网站完善1-1-2","60000",\N," 借款人自己经营网络平台（类似于YY聊天软件的网络平台）5年多；年收毛收入在30万左右。借款人现用重庆綦江一处房产做抵押，建筑面积103.5平米，市场评估价值30万元左右，现借款16万元。借款用于网络平台完善（主要有平台的通话质量、用户统计、用户细分等），收入稳定，本借款项目还款来源稳定，风险低。","85天","21",\N,"（约）李某房产抵押-网站完善1-1-2","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.55",\N
"91119",\N,\N,\N,"(约）李某房产抵押-网站完善1-1-1","100000",\N," 借款人自己经营网络平台（类似于YY聊天软件的网络平台）5年多；年收毛收入在30万左右。借款人现用重庆綦江一处房产做抵押，建筑面积103.5平米，市场评估价值30万元左右，现借款16万元。借款用于网络平台完善（主要有平台的通话质量、用户统计、用户细分等），收入稳定，本借款项目还款来源稳定，风险低。","85天","21",\N,"(约）李某房产抵押-网站完善1-1-1","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.55",\N
"91120",\N,\N,\N,"（约）范某房产抵押-经营周转1-1-2","250000",\N," 借款人从事工地器材批发，年收入在70万左右，借款人现用沙坪坝区一处房产做抵押，建筑面积106.21平米，市场评估价值60万元左右，现借款35万元。借款用于工地材料进口，收入稳定，本借款项目还款来源稳定，风险低。","85天","21",\N,"（约）范某房产抵押-经营周转1-1-2","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.55",\N
"91121",\N,\N,\N,"（约）范某房产抵押-经营周转1-1-1","100000",\N," 借款人从事工地器材批发，年收入在70万左右，借款人现用沙坪坝区一处房产做抵押，建筑面积106.21平米，市场评估价值60万元左右，现借款35万元。借款用于工地材料进口，收入稳定，本借款项目还款来源稳定，风险低。","85天","21",\N,"（约）范某房产抵押-经营周转1-1-1","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.55",\N
"91122",\N,\N,\N,"何某信用标-经营周转1-1-1","80000",\N," 借款人自己主要从事消防安装工程，现自己建立汽车租赁公司1年左右；公司主要经营汽车租赁、汽车代办年审、过户等；每月毛收入在8万左右。借款人现用自己的公司和房产做担保，借款信用标8万元。借款用于公司经营周转，收入稳定，本借款项目还款来源稳定，风险低。","24天","18",\N,"何某信用标-经营周转1-1-1","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.6",\N
