"6682",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（二）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-10-13 09:59:45","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6683",\N,\N,\N,"20141201  一月房产抵押标，短期资金周转 拆（四）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-12-01 10:02:36","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6684",\N,\N,\N,"20141121 一月房产抵押标，短期资金周转  拆（一）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-11-21 10:00:19","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6685",\N,\N,\N,"20141122 二月房产抵押标，短期资金周转  拆（七）（约标）","100000","已还完",\N,"2个月","21.60",\N,\N,\N,"审核时间：2014-11-22 14:07:02","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6686",\N,\N,\N,"20141213 一月房产抵押标，短期资金周转 拆（三）","80000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-12-13 10:01:34","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6687",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（五）","150000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-10-25 10:35:09","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6688",\N,\N,\N,"一月标 奥迪Q5质押，短期资金周转 拆（一）","80000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-08-26 10:18:29","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6689",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（四）","250000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-09-21 10:03:39","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6690",\N,\N,\N,"20141119 一月房产抵押标，短期资金周转  拆（八）","70000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-11-19 10:31:08","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6691",\N,\N,\N,"20141126 三月房产抵押标，短期资金周转  拆（一）","100000","已还完",\N,"3个月","21.60",\N,\N,\N,"审核时间：2014-11-26 10:21:32","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6692",\N,\N,\N,"20141125 一月房产抵押标，短期资金周转  拆（六）（约标）","150000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-11-25 14:48:34","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6693",\N,\N,\N,"20141116 一月房产抵押标，短期资金周转  拆（二）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-11-16 10:17:00","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6694",\N,\N,\N,"一月标  房产抵押，短期资金周转 拆（四） （约标）","80000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-08-12 09:01:13","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6695",\N,\N,\N,"一月标 奥迪A6质押，短期资金周转","40000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-08-05 10:04:16","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6696",\N,\N,\N,"20141208 一月房产抵押标，短期资金周转 拆（二）（约标）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-12-08 08:45:31","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6697",\N,\N,\N,"二月标 房产抵押，短期资金周转 拆（六）（约标）","100000","已还完",\N,"2个月","21.60",\N,\N,\N,"审核时间：2014-10-12 10:22:34","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6698",\N,\N,\N,"20141214 一月房产抵押标，短期资金周转 拆（八）（约标）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-12-14 09:07:05","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6699",\N,\N,\N,"一月标  奥迪A6质押，短期资金周转","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-07-26 11:13:38","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6700",\N,\N,\N,"20141112 一月小产权房产抵押标，短期资金周转 拆（九）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-11-12 10:31:08","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6701",\N,\N,\N,"平台28信用提现标（二十八）","677450","已还完",\N,"15天","21.60",\N,\N,\N,"审核时间：2015-01-14 22:55:47","到期全额还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6702",\N,\N,\N,"20141211 一月房产抵押标，短期资金周转 拆（三）","70000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-12-11 20:39:32","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6703",\N,\N,\N,"20150409 大成工贸公司土地加房产抵押对接四月标（十）","600000","还款中",\N,"4个月","21.60",\N,\N,\N,"审核时间：2015-04-09 21:45:26","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6704",\N,\N,\N,"一月标 小产权房产抵押，短期资金周转 拆（十五）","50000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-09-30 11:15:40","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6705",\N,\N,\N,"20141217 一月房产抵押标，短期资金周转 拆（三）","70000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-12-17 10:03:50","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6706",\N,\N,\N,"一月标 别墅抵押，短期资金周转 拆（二）","70000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-08-08 12:12:39","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6707",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（一）","80000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-08-23 09:59:11","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6708",\N,\N,\N,"20141113 一月小产权房产抵押标，短期资金周转  拆（十）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-11-13 09:59:57","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6709",\N,\N,\N,"一月标 奥迪Q5质押，短期资金周转 拆（三）","80000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-08-27 10:31:08","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6710",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（七）","80000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-10-27 09:58:39","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6711",\N,\N,\N,"平台28信用提现标（十三）","297000","已还完",\N,"15天","21.60",\N,\N,\N,"审核时间：2014-12-30 10:59:28","到期全额还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6712",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（三）（约标）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-10-13 10:38:55","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6713",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（二）","50000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-09-23 10:36:17","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6714",\N,\N,\N,"平台28试运营庆祝秒标（五）","88888","已还完",\N,"额满即还","6.60",\N,\N,\N,"审核时间：2014-07-28 11:06:46","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6715",\N,\N,\N,"一月标 别墅抵押，短期资金周转 拆（六）","80000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-08-09 13:04:32","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6716",\N,\N,\N,"20141109 一月小产权房产抵押标，短期资金周转 拆（一）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-11-09 10:00:13","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6717",\N,\N,\N,"一月标 房产抵押，短期资金周转","300000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-09-10 10:03:44","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6718",\N,\N,\N,"20141214 一月房产抵押标，短期资金周转 拆（七）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-12-14 10:00:11","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6719",\N,\N,\N,"20141105 二月房产抵押标，短期资金周转 拆（五）（约标）","100000","已还完",\N,"2个月","21.60",\N,\N,\N,"审核时间：2014-11-05 09:45:02","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6720",\N,\N,\N,"20141127 三月房产抵押标，短期资金周转  拆（四）（约标）","100000","已还完",\N,"3个月","21.60",\N,\N,\N,"审核时间：2014-11-27 09:41:59","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6721",\N,\N,\N,"20141130  二月房产抵押标，短期资金周转  拆（一）（约标）","100000","已还完",\N,"2个月","21.60",\N,\N,\N,"审核时间：2014-11-30 09:28:47","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6722",\N,\N,\N,"平台28信用提现标（十九）","279884","已还完",\N,"15天","21.60",\N,\N,\N,"审核时间：2015-01-05 23:35:42","到期全额还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6723",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（六）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-08-25 16:34:14","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6724",\N,\N,\N,"20141128 一月房产抵押标，短期资金周转  拆（二）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-11-28 09:59:13","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6725",\N,\N,\N,"平台28信用提现标（十五）","90000","已还完",\N,"15天","21.60",\N,\N,\N,"审核时间：2015-01-02 09:48:59","到期全额还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6726",\N,\N,\N,"月标 房产抵押，短期资金周转 拆（一）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-08-30 10:36:00","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6727",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（一）","80000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-08-20 09:59:04","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6728",\N,\N,\N,"一月标 小户型房产抵押，短期资金周转 拆（二）","60000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-08-07 10:14:34","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6729",\N,\N,\N,"二月标 房产抵押，短期资金周转 拆（三）（约标）","100000","已还完",\N,"2个月","21.60",\N,\N,\N,"审核时间：2014-10-11 11:37:21","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6730",\N,\N,\N,"平台28信用提现标（七）","270000","已还完",\N,"15天","21.60",\N,\N,\N,"审核时间：2014-12-25 21:55:36","到期全额还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6731",\N,\N,\N,"迎七夕庆祝秒标","77777","已还完",\N,"额满即还","7.70",\N,\N,\N,"审核时间：2014-08-02 09:29:45","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6732",\N,\N,\N,"平台28迎国庆庆祝秒标（二）","88888","已还完",\N,"额满即还","5.20",\N,\N,\N,"审核时间：2014-09-28 10:23:05","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6733",\N,\N,\N,"一月标  别克英朗 质押，短期资金周转","70000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-07-25 09:58:55","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6734",\N,\N,\N,"一月标  奥迪Q5质押，短期资金周转 拆（三） （约标）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-07-28 11:28:21","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6735",\N,\N,\N,"一月标 小产权房产抵押，短期资金周转 拆（二十）","80000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-10-05 10:30:58","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6736",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（一）（约标）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-08-28 09:39:29","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6737",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（一）","200000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-09-16 09:59:07","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6738",\N,\N,\N,"平台28信用提现标（八）","135000","已还完",\N,"15天","21.60",\N,\N,\N,"审核时间：2014-12-26 10:09:00","到期全额还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6739",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（一）（约标）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-08-27 09:35:49","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6740",\N,\N,\N,"20141216 一月房产抵押标，短期资金周转 拆（十一）","70000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-12-16 10:02:35","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6741",\N,\N,\N,"一月标  房产抵押，短期资金周转 拆（三）","80000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-07-28 20:20:28","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6742",\N,\N,\N,"20141210 一月房产抵押标，短期资金周转 拆（九）（约标）","150000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-12-10 09:36:44","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6743",\N,\N,\N,"平台28信用提现标（十六）","50000","已还完",\N,"15天","21.60",\N,\N,\N,"审核时间：2015-01-02 20:35:20","到期全额还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6744",\N,\N,\N,"平台28信用提现标（二十三）","612000","已还完",\N,"15天","21.60",\N,\N,\N,"审核时间：2015-01-09 21:04:55","到期全额还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6745",\N,\N,\N,"二月标 房产抵押，短期资金周转 拆（三）","100000","已还完",\N,"2个月","21.60",\N,\N,\N,"审核时间：2014-10-16 10:02:34","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6746",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（二）","80000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-10-07 09:58:48","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6747",\N,\N,\N,"20141101 一月房产抵押标，短期资金周转 拆（二）（约标）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-11-01 10:39:50","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6748",\N,\N,\N,"20141201 二月房产抵押标，短期资金周转 拆（二）","80000","已还完",\N,"2个月","21.60",\N,\N,\N,"审核时间：2014-12-01 20:18:01","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6749",\N,\N,\N,"20141124 一月房产抵押标，短期资金周转  拆（三）","130000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-11-24 09:59:11","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6750",\N,\N,\N,"平台28信用提现标（九）","90000","已还完",\N,"15天","21.60",\N,\N,\N,"审核时间：2014-12-27 09:49:57","到期全额还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6751",\N,\N,\N,"20141123  一月房产抵押标，短期资金周转  拆（一）","150000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-11-23 09:59:43","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6752",\N,\N,\N,"20141114 二月房产抵押标，短期资金周转  拆（二）","100000","已还完",\N,"2个月","21.60",\N,\N,\N,"审核时间：2014-11-14 10:34:12","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6753",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（二）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-10-24 10:50:32","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6754",\N,\N,\N,"20141211 一月房产抵押标，短期资金周转 拆（二）","80000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-12-11 10:02:52","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6755",\N,\N,\N,"一月标 小产权房产抵押，短期资金周转 拆（四）","50000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-09-27 10:36:25","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6756",\N,\N,\N,"20141123 一月房产抵押标，短期资金周转  拆（二）（约标）","150000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-11-23 12:05:13","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6757",\N,\N,\N,"20141128 三月房产抵押标，短期资金周转 拆（五）","80000","已还完",\N,"3个月","21.60",\N,\N,\N,"审核时间：2014-11-28 20:29:58","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6758",\N,\N,\N,"一月标 小产权房产抵押，短期资金周转 拆（八）","50000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-09-28 10:36:02","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6759",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（五）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-08-25 13:39:41","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6760",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（二）（约标）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-08-28 09:47:42","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6761",\N,\N,\N,"平台28试运营庆祝秒标（三）","88888","已还完",\N,"额满即还","5.60",\N,\N,\N,"审核时间：2014-07-26 11:12:14","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6762",\N,\N,\N,"20141206 一月房产抵押标，短期资金周转 拆（十一）","80000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-12-06 10:57:39","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6763",\N,\N,\N,"20150413A 个人银行过桥担保标","500000","已还完",\N,"15天","21.60",\N,\N,\N,"审核时间：2015-04-13 14:54:09","到期全额还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6764",\N,\N,\N,"20141118 一月房产抵押标，短期资金周转  拆（六）（约标）","80000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-11-18 14:11:53","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6765",\N,\N,\N,"一月标 奥迪Q5质押，短期资金周转 拆（四） （约标）","80000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-07-28 13:44:18","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6766",\N,\N,\N,"20141115 一月小产权房产抵押标，短期资金周转  拆（十五）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-11-15 09:59:26","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6767",\N,\N,\N,"20141204 二月房产抵押标，短期资金周转 拆（五）（约标）","100000","已还完",\N,"2个月","21.60",\N,\N,\N,"审核时间：2014-12-04 09:41:47","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6768",\N,\N,\N,"20141121 二月房产抵押标，短期资金周转  拆（五）（约标）","80000","已还完",\N,"2个月","21.60",\N,\N,\N,"审核时间：2014-11-21 11:12:21","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6769",\N,\N,\N,"20141031 一月房产抵押标，短期资金周转 拆（五）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-10-31 10:30:37","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6770",\N,\N,\N,"一月标 小产权房产抵押，短期资金周转 拆（六）（约标）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-09-27 20:41:11","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6771",\N,\N,\N,"迎中秋庆祝秒标（一）","88888","已还完",\N,"额满即还","5.60",\N,\N,\N,"审核时间：2014-09-02 10:13:23","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6772",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（五）","250000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-09-22 10:11:13","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6773",\N,\N,\N,"20141111 一月小产权房产抵押标，短期资金周转  拆（七）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-11-11 09:59:41","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6774",\N,\N,\N,"二月标 房产抵押，短期资金周转 拆（一）","100000","已还完",\N,"2个月","21.60",\N,\N,\N,"审核时间：2014-10-11 09:58:37","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6775",\N,\N,\N,"20141201  一月房产抵押标，短期资金周转  拆（六）（约标）","80000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-12-01 09:18:00","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6776",\N,\N,\N,"一月标 商务别克质押，短期资金周转 拆（二）","80000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-09-04 10:30:44","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6777",\N,\N,\N,"平台28信用提现标（二十七）","573750","已还完",\N,"15天","21.60",\N,\N,\N,"审核时间：2015-01-13 21:30:10","到期全额还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6778",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（四）（约标）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-10-24 11:14:50","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6779",\N,\N,\N,"20141126 一月房产抵押标，短期资金周转  拆（二）（约标）","150000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-11-26 14:49:52","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6780",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（一）（约标）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-09-24 09:09:15","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6781",\N,\N,\N,"一月标 小产权房产抵押，短期资金周转 拆（十一）（约标）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-09-29 15:55:39","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6782",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（三）","150000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-10-22 09:58:27","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6783",\N,\N,\N,"20141030 一月房产抵押标，短期资金周转  拆（二）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-10-30 11:01:23","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6784",\N,\N,\N,"20141215 一月房产抵押标，短期资金周转 拆（十）","70000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-12-15 11:22:39","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6785",\N,\N,\N,"20141116 一月一汽奔腾B50质押，短期资金周转","30000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-11-16 10:59:22","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6786",\N,\N,\N,"20141110 一月小产权房产抵押标，短期资金周转 拆（五）","70000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-11-10 10:31:42","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6787",\N,\N,\N,"平台28信用提现标（六）","315000","已还完",\N,"15天","21.60",\N,\N,\N,"审核时间：2014-12-24 20:33:36","到期全额还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6788",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（二） （约标）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-09-06 09:46:15","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6789",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（三）（约标）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-10-24 09:31:54","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6790",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（三）","130000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-08-19 10:39:03","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
