"171260",\N,\N,\N,"幼儿园经营资金周转续借190万，期限1个月","1900000.00",\N,"借款人在京经营幼儿园，经公司风控人员上门实地考察，核实客户年流水800万，月收入20万","1个月","17",\N,"借款人在京经营幼儿园，经公司风控人员上门",\N,"2014-07-11 11:00:00","一次性还款","hesl",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171261",\N,\N,\N,"玉石销售生意资金周转借款55万，期限3个月","550000.00",\N,"借款人在沪经营玉石销售生意，经公司风控人员上门实地考察,核实客户年流水1000万,月收入10万","3个月","18",\N,"借款人在沪经营玉石销售生意，经公司风控人",\N,"2014-07-11 14:00:00","每月还息到期还本","liufm6310",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171262",\N,\N,\N,"IT公司经营资金周转续借第四期150万，期限2个月","1500000.00",\N,"房主在京经营一家IT公司 ，公司风控人员上门实地考察,核实客户年流水2200万,月收入30万","2个月","17",\N,"房主在京经营一家IT公司 ，公司风控人员",\N,"2014-07-11 15:00:24","每月还息到期还本","lihx",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171263",\N,\N,\N,"自建房出租经营资金周转续借62.4万，期限1个月","624000.00",\N,"借款人在京经营自建房出租，经公司风控人员上门实地考察，核实客户年流水450万，月收入8万","1个月","17",\N,"借款人在京经营自建房出租，经公司风控人员",\N,"2014-07-11 16:00:00","一次性还款","haoh",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171264",\N,\N,\N,"汽车修理厂资金周转借款70万，期限3个月","700000.00",\N,"借款人在京经营汽车修理厂，经公司风控人员上门实地考察，核实客户年流水1000万，月收入8万","3个月","18",\N,"借款人在京经营汽车修理厂，经公司风控人员",\N,"2014-07-11 17:00:00","每月还息到期还本","zhangjdm7506",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171265",\N,\N,\N,"建筑工程承包公司资金周转续借54万，期限1个月","540000.00",\N,"借款人在京经营建筑工程承包公司，经公司风控人员上门实地考察,核实客户年流水350万,月收入9万","1个月","17",\N,"借款人在京经营建筑工程承包公司，经公司风",\N,"2014-07-11 20:00:00","一次性还款","qingjq",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171266",\N,\N,\N,"建筑工程承包资金周转借款160万，期限2个月","1600000.00",\N,"借款人在京承包建筑工程，经公司风控人员上门实地考察，核实客户年流水1200万，月收入15万","2个月","17",\N,"借款人在京承包建筑工程，经公司风控人员上",\N,"2014-07-12 10:03:42","每月还息到期还本","liuxrf5910",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171267",\N,\N,\N,"电子工程公司资金周转续借135万，期限1个月","1350000.00",\N,"借款人在沪经营电子工程公司，经公司风控人员上门实地考察，核实客户年流水2000万，月收入20万","1个月","17",\N,"借款人在沪经营电子工程公司，经公司风控人",\N,"2014-07-12 11:00:02","一次性还款","chenggm8409",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171268",\N,\N,\N,"装修公司资金周转续借20万，期限2个月","200000.00",\N,"车主在京经营装修公司，经公司风控人员上门实地考察，核实客户年流水150万，月收入4万","2个月","17",\N,"车主在京经营装修公司，经公司风控人员上门",\N,"2014-07-12 14:00:03","每月还息到期还本","yangjz",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171269",\N,\N,\N,"超市经营资金周转借款50万，期限3个月","500000.00",\N,"借款人在京经营一家超市，经公司风控人员上门实地考察，核实客户年流水600万，月收入6万","3个月","18",\N,"借款人在京经营一家超市，经公司风控人员上",\N,"2014-07-12 15:00:01","每月还息到期还本","guoqmf7611",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171270",\N,\N,\N,"IT公司资金周转借款50万，期限3个月","500000.00",\N,"借款人在京经营一家IT公司，经公司风控人员上门实地考察，核实客户年流水900万，月收入6万","3个月","18",\N,"借款人在京经营一家IT公司，经公司风控人",\N,"2014-07-12 16:00:01","每月还息到期还本","zhangcm7510",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171271",\N,\N,\N,"自建房出租经营资金周转续借第一期60万，期限1个月","600000.00",\N,"借款人在京经营自建房出租，经公司风控人员上门实地考察，核实客户年流水1000万，月收入23万","1个月","17",\N,"借款人在京经营自建房出租，经公司风控人员",\N,"2014-07-12 17:00:02","一次性还款","zhengyc",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171272",\N,\N,\N,"IT公司经营资金周转续借最后期180万，期限2个月","1800000.00",\N,"房主在京经营一家IT公司 ，公司风控人员上门实地考察，核实客户年流水2200万，月收入30万","2个月","17",\N,"房主在京经营一家IT公司 ，公司风控人员",\N,"2014-07-13 10:00:02","每月还息到期还本","lihx",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171273",\N,\N,\N,"自建房出租经营资金周转续借第二期100万，期限1个月","1000000.00",\N,"借款人在京经营自建房出租，经公司风控人员上门实地考察，核实客户年流水1000万，月收入23万","1个月","17",\N,"借款人在京经营自建房出租，经公司风控人员",\N,"2014-07-13 11:00:03","一次性还款","zhengyc",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171274",\N,\N,\N,"服装店经营资金周转新增借款15万，期限3个月","150000.00",\N,"借款人在京经营服装店，经公司风控人员上门实地考察，核实客户年流水500万，月收入3万","3个月","18",\N,"借款人在京经营服装店，经公司风控人员上门",\N,"2014-07-13 14:00:02","每月还息到期还本","wanghlf7703",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171275",\N,\N,\N,"文化传媒公司资金周转借款第一期120万，期限3个月","1200000.00",\N,"借款人在京经营一家文化传媒公司，经公司风控人员上门实地考察,核实客户年流水1800万,月收入20万","3个月","18",\N,"借款人在京经营一家文化传媒公司，经公司风",\N,"2014-07-13 15:00:02","每月还息到期还本","suhm8510",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171276",\N,\N,\N,"IT公司经营资金周转续借第五期70万，期限2个月","700000.00",\N,"房主在京经营一家IT公司 ，公司风控人员上门实地考察,核实客户年流水2200万,月收入30万","2个月","17",\N,"房主在京经营一家IT公司 ，公司风控人员",\N,"2014-07-13 17:00:02","每月还息到期还本","lihx",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171277",\N,\N,\N,"农业项目经营扩大经营资金周转续借200万，期限2个月","2000000.00",\N,"借款人在京经营一家资产管理公司与一农业项目，公司风控人员实地考察,核实客户年流水2000万以上,月收入15万","2个月","17",\N,"借款人在京经营一家资产管理公司与一农业项",\N,"2014-07-14 09:59:59","每月还息到期还本","luoyunpeng",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171278",\N,\N,\N,"自建房出租经营资金周转续借第三期100万，期限1个月","1000000.00",\N,"借款人在京经营自建房出租，经公司风控人员上门实地考察,核实客户年流水1000万,月收入23万","1个月","17",\N,"借款人在京经营自建房出租，经公司风控人员",\N,"2014-07-14 11:00:00","一次性还款","zhengyc",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171279",\N,\N,\N,"广告策划公司资金周转续借20万，期限1个月","200000.00",\N,"借款人在京经营广告策划公司，经公司风控人员上门实地考察,核实客户年流水280万,月收入4万","1个月","17",\N,"借款人在京经营广告策划公司，经公司风控人",\N,"2014-07-14 14:00:00","一次性还款","zhangp",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171280",\N,\N,\N,"文化传媒公司资金周转借款最后期100万，期限3个月","1000000.00",\N,"借款人在京经营一家文化传媒公司，经公司风控人员上门实地考察，核实客户年流水1800万，月收入20万","3个月","18",\N,"借款人在京经营一家文化传媒公司，经公司风",\N,"2014-07-14 15:00:00","每月还息到期还本","suhm8510",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171281",\N,\N,\N,"服装批发门店资金周转续借55万，期限2个月","550000.00",\N,"借款人在京经营一家服装批发门店，公司风控人员上门实地考察,核实客户年流水320万,月收入4万","2个月","17",\N,"借款人在京经营一家服装批发门店，公司风控",\N,"2014-07-14 16:00:01","每月还息到期还本","hancf",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171282",\N,\N,\N,"商铺出租中介公司资金周转续借70万，期限1个月","700000.00",\N,"借款人在京经营商铺出租中介公司，经公司风控人员上门实地考察,核实客户年流水550万,月收入6万","1个月","17",\N,"借款人在京经营商铺出租中介公司，经公司风",\N,"2014-07-14 17:00:00","一次性还款","wangyansheng",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171283",\N,\N,\N,"自建房出租经营资金周转续借最后期50万，期限1个月","500000.00",\N,"借款人在京经营自建房出租，经公司风控人员上门实地考察,核实客户年流水1000万,月收入23万","1个月","17",\N,"借款人在京经营自建房出租，经公司风控人员",\N,"2014-07-14 20:00:36","一次性还款","zhengyc",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171284",\N,\N,\N,"纺织品店扩大店面续借第一期160万，期限3个月","1600000.00",\N,"房主在京经营2家个体工商户(销售针纺织品),经公司风控人员上门核实,核实客户年流水615万,月收入10万","3个月","18",\N,"房主在京经营2家个体工商户(销售针纺织品",\N,"2014-07-15 10:00:00","每月还息到期还本","jiaz",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171285",\N,\N,\N,"手机专卖店资金周转借款第一期80万，期限1个月","800000.00",\N,"借款人在京经营一家手机专卖店，经公司风控人员上门实地考察，核实客户年流水1100万，月收入12万","1个月","17",\N,"借款人在京经营一家手机专卖店，经公司风控",\N,"2014-07-15 11:00:01","一次性还款","hemm5714",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171286",\N,\N,\N,"玻璃工艺品加工公司资金周转续借20万，期限2个月","200000.00",\N,"车主在京经营玻璃工艺品加工公司，经公司风控人员上门实地考察,核实客户年流水1000万,月收入9万","2个月","17",\N,"车主在京经营玻璃工艺品加工公司，经公司风",\N,"2014-07-15 14:00:04","每月还息到期还本","fangcy",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171287",\N,\N,\N,"广告公司经营资金周转借款105万，期限3个月","1050000.00",\N,"借款人在沪经营广告公司，经公司风控人员上门实地考察,核实客户年流水2800万,月收入16万","3个月","18",\N,"借款人在沪经营广告公司，经公司风控人员上",\N,"2014-07-15 14:59:55","每月还息到期还本","huangjf6414",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171288",\N,\N,\N,"手机专卖店资金周转借款最后期63万，期限1个月","630000.00",\N,"借款人在京经营一家手机专卖店，经公司风控人员上门实地考察,核实客户年流水1100万,月收入12万","1个月","17",\N,"借款人在京经营一家手机专卖店，经公司风控",\N,"2014-07-15 17:00:01","一次性还款","hemm5714",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171289",\N,\N,\N,"建筑装饰五金店扩大经营续借100万，期限1个月","1000000.00",\N,"房主在京经营建筑装饰五金店, 公司风控人员上门实地考察,该公司经营状况：年流水1500万,月收入12万","1个月","17",\N,"房主在京经营建筑装饰五金店, 公司风控人",\N,"2014-07-15 18:01:07","一次性还款","machaoyang",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171290",\N,\N,\N,"文化传媒公司资金周转续借168万，期限2个月","1680000.00",\N,"借款人在沪经营文化传媒公司，经公司风控人员上门实地考察，核实客户年流水2950万，月收入40万","2个月","17",\N,"借款人在沪经营文化传媒公司，经公司风控人",\N,"2014-07-16 09:59:59","每月还息到期还本","lixt",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171291",\N,\N,\N,"公司经营资金周转借款6万，期限3个月","60000.00",\N,"借款人在京经营一家物流公司，经公司风控人员上门实地考察，核实客户年流水400万，月收入3万","3个月","18",\N,"借款人在京经营一家物流公司，经公司风控人",\N,"2014-07-16 10:30:00","每月还息到期还本","tangzm9314",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171292",\N,\N,\N,"宠物美容店新增店面续借第一期100万，期限1个月","1000000.00",\N,"房主在京经营一家宠物美容店, 公司风控人员上门实地考察, 该公司经营状况：年流水650万,月收入10万","1个月","17",\N,"房主在京经营一家宠物美容店, 公司风控人",\N,"2014-07-16 11:00:00","一次性还款","gulx",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171293",\N,\N,\N,"建筑工程公司资金周转借款15万，期限2个月","150000.00",\N,"借款人在沪经营一家建筑工程公司，经公司风控人员上门实地考察,核实客户年流水800万,月收入6万","2个月","17",\N,"借款人在沪经营一家建筑工程公司，经公司风",\N,"2014-07-16 14:00:00","每月还息到期还本","luozmm6608",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171294",\N,\N,\N,"纺织品店扩大店面续借最后期150万，期限3个月","1500000.00",\N,"房主在京经营2家个体工商户(销售针纺织品),经公司风控人员上门核实,核实客户年流水615万,月收入10万","3个月","18",\N,"房主在京经营2家个体工商户(销售针纺织品",\N,"2014-07-16 15:00:02","每月还息到期还本","jiaz",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171295",\N,\N,\N,"餐馆经营资金周转借款2万，期限6个月","20000.00",\N,"车主在京经营餐馆，经公司风控人员上门实地考察,核实客户年流水100万,月收入8千","6个月","18",\N,"车主在京经营餐馆，经公司风控人员上门实地",\N,"2014-07-16 15:30:01","每月还息到期还本","lijtm8315",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171296",\N,\N,\N,"包装公司资金周转借款40万，期限3个月","400000.00",\N,"借款人在沪经营包装公司，经公司风控人员上门实地考察,核实客户年流水2200万，月收入10万","3个月","18",\N,"借款人在沪经营包装公司，经公司风控人员上",\N,"2014-07-16 16:00:01","每月还息到期还本","cangyym7514",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171297",\N,\N,\N,"科技公司资金周转续借第一期160万，期限2个月","1600000.00",\N,"房主在京经营一家科技公司, 公司风控人员上门实地考察,核实客户年流水780万,月收入10万","2个月","17",\N,"房主在京经营一家科技公司, 公司风控人员",\N,"2014-07-16 16:10:40","每月还息到期还本","guoyh",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171298",\N,\N,\N,"航空机票销售公司资金周转续借12万，期限1个月","120000.00",\N,"借款人在京经营航空机票销售公司，经公司风控人员上门实地考察，核实客户年流水350万，月收入4万","1个月","17",\N,"借款人在京经营航空机票销售公司，经公司风",\N,"2014-07-16 16:28:17","一次性还款","nwangt",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171299",\N,\N,\N,"宠物美容店新增店面续借最后期100万，期限1个月","1000000.00",\N,"房主在京经营一家宠物美容店, 公司风控人员上门实地考察, 该公司经营状况：年流水650万,月收入10万","1个月","17",\N,"房主在京经营一家宠物美容店, 公司风控人",\N,"2014-07-16 16:59:59","一次性还款","gulx",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171300",\N,\N,\N,"房地产公司资金周转续借43.5万，期限1个月","435000.00",\N,"借款人在沪经营房地产公司，经公司风控人员上门实地考察,核实客户年流水1300万,月收入10万","1个月","17",\N,"借款人在沪经营房地产公司，经公司风控人员",\N,"2014-07-16 20:00:00","一次性还款","zhuhfm7708",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171301",\N,\N,\N,"通讯设备销售公司资金周转借款第一期200万，期限3个月","2000000.00",\N,"借款人在京经营通讯设备销售公司，经公司风控人员上门实地考察,核实客户年流水2080万,月收入44万","3个月","18",\N,"借款人在京经营通讯设备销售公司，经公司风",\N,"2014-07-17 10:00:00","每月还息到期还本","xiaom1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171302",\N,\N,\N,"信息服务公司资金周转借款10万，期限1个月","100000.00",\N,"车主与借款人是父子关系,借款人在京经营一家信息服务公司，经公司风控人员上门实地考察,核实客户年流水300万,月收入4万","1个月","17",\N,"车主与借款人是父子关系,借款人在京经营一",\N,"2014-07-17 10:30:00","一次性还款","suwm8907",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171303",\N,\N,\N,"通讯设备公司资金周转续借第一期100万，期限2个月","1000000.00",\N,"借款人在经营通讯设备公司,经公司风控人员上门实地考察,核实客户年流水1500万,月收入20万","2个月","17",\N,"借款人在经营通讯设备公司,经公司风控人员",\N,"2014-07-17 11:00:00","每月还息到期还本","jiaojq",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171304",\N,\N,\N,"鞋子专卖店资金周转借款20万，期限1个月","200000.00",\N,"借款人在京经营一家鞋子专卖店,重庆有一家鞋子加工厂, 经公司风控人员上门实地考察,核实客户年流水3000万,月收入50万","1个月","17",\N,"借款人在京经营一家鞋子专卖店,重庆有一家",\N,"2014-07-17 14:00:00","一次性还款","gaiyh",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171305",\N,\N,\N,"材料工程经营资金周转续借150万，期限1个月","1500000.00",\N,"借款人在沪经营材料工程，经公司风控人员上门实地考察,核实客户年流水7000万,月收入80万","1个月","17",\N,"借款人在沪经营材料工程，经公司风控人员上",\N,"2014-07-17 15:00:00","一次性还款","zhangkmm6716",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171306",\N,\N,\N,"纺织品店扩大店面续借最后一期50万，期限3个月","500000.00",\N,"房主在京经营2家个体工商户(销售针纺织品),经公司风控人员上门核实,核实客户年流水615万,月收入10万","3个月","18",\N,"房主在京经营2家个体工商户(销售针纺织品",\N,"2014-07-17 15:30:03","每月还息到期还本","jiaz",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171307",\N,\N,\N,"餐厅经营资金周转借款15万，期限3个月","150000.00",\N,"借款人在沪经营餐厅，经公司风控人员上门实地考察，核实客户年流水900万，月收入5万","3个月","18",\N,"借款人在沪经营餐厅，经公司风控人员上门实",\N,"2014-07-17 16:00:00","每月还息到期还本","wujgm7914",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171308",\N,\N,\N,"通讯设备销售公司资金周转借款第二期100万，期限3个月","1000000.00",\N,"借款人在京经营通讯设备销售公司，经公司风控人员上门实地考察，核实客户年流水2080万，月收入44万","3个月","18",\N,"借款人在京经营通讯设备销售公司，经公司风",\N,"2014-07-17 17:00:00","每月还息到期还本","xiaom1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171309",\N,\N,\N,"货车运输公司资金周转续借20万，期限2个月","200000.00",\N,"借款人在京经营货车运输公司,经公司风控人员上门实地考察，核实公司年流水220万，月收入3万","2个月","17",\N,"借款人在京经营货车运输公司,经公司风控人",\N,"2014-07-17 17:51:23","每月还息到期还本","Lijing",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171310",\N,\N,\N,"皮革加工厂资金周转续借50万，期限1个月","500000.00",\N,"借款人在京经营一家皮革加工厂，公司风控人员实地考察,核实客户年流水3500万,月收入8万","1个月","17",\N,"借款人在京经营一家皮革加工厂，公司风控人",\N,"2014-07-17 20:00:03","一次性还款","xush",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171311",\N,\N,\N,"科技公司资金周转续借最后期50万，期限2个月","500000.00",\N,"房主在京经营一家科技公司, 公司风控人员上门实地考察,核实客户年流水780万,月收入10万","2个月","17",\N,"房主在京经营一家科技公司, 公司风控人员",\N,"2014-07-18 09:12:23","每月还息到期还本","guoyh",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171312",\N,\N,\N,"安防工程承包资金周转续借220万，期限2个月","2200000.00",\N,"借款人在京承包安防工程，经公司风控人员上门实地考察，核实客户年流水2120万，月收入20万","2个月","17",\N,"借款人在京承包安防工程，经公司风控人员上",\N,"2014-07-18 09:59:59","每月还息到期还本","zhangrq",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171313",\N,\N,\N,"餐厅经营资金周转续借120万，期限1个月","1200000.00",\N,"借款人在京经营餐厅，经公司风控人员上门实地考察,核实客户年流水920万，月收入9万","1个月","17",\N,"借款人在京经营餐厅，经公司风控人员上门实",\N,"2014-07-18 11:00:00","一次性还款","zhaoy1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171314",\N,\N,\N,"酒业商贸公司资金周转续借50万，期限2个月","500000.00",\N,"借款人与其朋友在京合伙经营一家酒业商贸公司，经公司风控人员上门实地考察,核实客户年流水560万,月收入8万","2个月","17",\N,"借款人与其朋友在京合伙经营一家酒业商贸公",\N,"2014-07-18 14:00:00","每月还息到期还本","yangr",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171315",\N,\N,\N,"通讯设备销售公司资金周转借款最后期150万，期限3个月","1500000.00",\N,"借款人在京经营通讯设备销售公司，经公司风控人员上门实地考察,核实客户年流水2080万,月收入44万","3个月","18",\N,"借款人在京经营通讯设备销售公司，经公司风",\N,"2014-07-18 15:00:00","每月还息到期还本","xiaom1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171316",\N,\N,\N,"服装店经营资金周转借款20万，期限2个月","200000.00",\N,"借款人在京某房地产公司上班,同时经营一家服装店，经公司风控人员上门实地考察,核实客户年流水220万,月收入1.4+5万(1.4万为工资,5万为服装店经营收益)","2个月","17",\N,"借款人在京某房地产公司上班,同时经营一家",\N,"2014-07-18 15:30:00","每月还息到期还本","chenghf7920",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171317",\N,\N,\N,"生物技术公司资金周转续借30万，期限1个月","300000.00",\N,"借款人在京经营生物技术公司，经公司风控人员上门实地考察,核实客户年流水850万,月收入10万","1个月","17",\N,"借款人在京经营生物技术公司，经公司风控人",\N,"2014-07-18 16:00:19","一次性还款","lianch",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171318",\N,\N,\N,"通讯设备公司资金周转续借最后期100万，期限2个月","1000000.00",\N,"借款人在经营通讯设备公司,经公司风控人员上门实地考察,核实客户年流水1500万,月收入20万","2个月","17",\N,"借款人在经营通讯设备公司,经公司风控人员",\N,"2014-07-18 17:00:05","每月还息到期还本","jiaojq",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171319",\N,\N,\N,"养牛厂经营资金周转续借40万，期限1个月","400000.00",\N,"借款人在京经营养牛厂，经公司风控人员上门实地考察,核实客户年流水920万,月收入12万","1个月","17",\N,"借款人在京经营养牛厂，经公司风控人员上门",\N,"2014-07-18 20:00:04","一次性还款","wanglj",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171320",\N,\N,\N,"服装公司经营资金周转借款第一期180万，期限2个月","1800000.00",\N,"借款人在京经营服装公司，经公司风控人员上门实地考察，核实公司年流水2300万，月收入30万","2个月","17",\N,"借款人在京经营服装公司，经公司风控人员上",\N,"2014-07-19 09:59:59","每月还息到期还本","daihmf6118",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171321",\N,\N,\N,"服装店经营资金周转借款第一期11万，期限3个月","110000.00",\N,"借款人在京经营服装店，经公司风控人员上门实地考察,核实客户年流水600万,月收入5万","3个月","18",\N,"借款人在京经营服装店，经公司风控人员上门",\N,"2014-07-19 10:30:02","每月还息到期还本","baiyf8317",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.2",\N
"171322",\N,\N,\N,"办公礼品及工程项目资金周转续借第一期145万，期限1个月","1450000.00",\N,"借款人在京办公礼品及工程项目两家公司，经公司风控人员上门实地考察,核实客户年流水1800万,月收入21.5万","1个月","17",\N,"借款人在京办公礼品及工程项目两家公司，经",\N,"2014-07-19 10:59:59","每月还息到期还本","jinly",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171323",\N,\N,\N,"包装公司资金周转借款32万，期限3个月","320000.00",\N,"借款人在沪经营包装公司，经公司风控人员上门实地考察,核实客户年流水2200万，月收入10万","3个月","18",\N,"借款人在沪经营包装公司，经公司风控人员上",\N,"2014-07-19 14:00:02","每月还息到期还本","cangyym7514",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171324",\N,\N,\N,"公司经营资金周转借款第一期120万，期限1个月","1200000.00",\N,"借款人在京经营软件开发公司，经公司风控人员上门实地考察,核实客户年流水2000万,月收入22万","1个月","17",\N,"借款人在京经营软件开发公司，经公司风控人",\N,"2014-07-19 15:00:01","一次性还款","mikm8917",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171325",\N,\N,\N,"办公礼品及工程项目资金周转续借最后期100万，期限1个月","1000000.00",\N,"借款人在京办公礼品及工程项目两家公司，经公司风控人员上门实地考察,核实客户年流水1800万,月收入21.5万","1个月","17",\N,"借款人在京办公礼品及工程项目两家公司，经",\N,"2014-07-19 17:00:03","一次性还款","jinly",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171326",\N,\N,\N,"服装公司经营资金周转借款第二期180万，期限2个月","1800000.00",\N,"借款人在京经营服装公司，经公司风控人员上门实地考察,核实公司年流水2300万,月收入30万","2个月","17",\N,"借款人在京经营服装公司，经公司风控人员上",\N,"2014-07-20 10:00:02","每月还息到期还本","daihmf6118",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171327",\N,\N,\N,"服装店经营资金周转借款第二期11万，期限3个月","110000.00",\N,"借款人在京经营服装店，经公司风控人员上门实地考察，核实客户年流水600万，月收入5万","3个月","18",\N,"借款人在京经营服装店，经公司风控人员上门",\N,"2014-07-20 10:30:03","每月还息到期还本","baiyf8317",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.2",\N
"171328",\N,\N,\N,"材料工程经营资金周转续借170万，期限1个月","1700000.00",\N,"借款人在沪经营材料工程，经公司风控人员上门实地考察，核实客户年流水7000万，月收入80万","1个月","17",\N,"借款人在沪经营材料工程，经公司风控人员上",\N,"2014-07-20 11:00:02","一次性还款","zhangkmm6716",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171329",\N,\N,\N,"消防设备销售公司资金周转借款第一期40万，限期1个月","400000.00",\N,"借款人在京经营消防设备销售公司，经公司风控人员上门实地考察，核实客户年流水760万，月收入10万","1个月","17",\N,"借款人在京经营消防设备销售公司，经公司风",\N,"2014-07-20 14:00:01","一次性还款","may1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171330",\N,\N,\N,"网吧经营资金周转借款130万，期限3个月","1300000.00",\N,"借款人在沪经营网吧，经公司风控人员上门实地考察，核实客户年流水2000万，月收入9万","3个月","18",\N,"借款人在沪经营网吧，经公司风控人员上门实",\N,"2014-07-20 15:00:02","每月还息到期还本","tengwjf7814",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171331",\N,\N,\N,"公司经营资金周转借款第二期100万，期限1个月","1000000.00",\N,"借款人在京经营软件开发公司，经公司风控人员上门实地考察，核实客户年流水2000万，月收入22万","1个月","17",\N,"借款人在京经营软件开发公司，经公司风控人",\N,"2014-07-20 17:00:04","一次性还款","mikm8917",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171332",\N,\N,\N,"服装公司经营资金周转借款最后期209万，期限2个月","2090000.00",\N,"借款人在京经营服装公司，经公司风控人员上门实地考察，核实公司年流水2300万，月收入30万","2个月","17",\N,"借款人在京经营服装公司，经公司风控人员上",\N,"2014-07-21 10:00:02","每月还息到期还本","daihmf6118",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"171333",\N,\N,\N,"装店经营资金周转借款最后期11万，期限3个月","110000.00",\N,"借款人在京经营服装店，经公司风控人员上门实地考察，核实客户年流水600万，月收入5万","3个月","18",\N,"借款人在京经营服装店，经公司风控人员上门",\N,"2014-07-21 10:29:59","每月还息到期还本","baiyf8317",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.2",\N
